Individual{TOC=15154.649098996555, NV=47}
Individual{TOC=15790.741181476358, NV=44}
Individual{TOC=15172.860359849983, NV=46}
Individual{TOC=14245.890718221308, NV=53}
Individual{TOC=15526.41096222566, NV=45}
Individual{TOC=13276.25206475164, NV=66}
Individual{TOC=13378.052591594591, NV=64}
Individual{TOC=13913.435005324702, NV=58}
Individual{TOC=14150.337193686453, NV=55}
Individual{TOC=14398.305666350187, NV=52}
Individual{TOC=14732.739780688267, NV=50}
Individual{TOC=15045.707128142934, NV=49}
Individual{TOC=16209.491082200413, NV=40}
Individual{TOC=16024.276981446277, NV=43}
Individual{TOC=13671.526668751041, NV=59}
runTime = 1215783.335565ms
