Generation,NV,TOC
1,59,26521.695210
1,69,23987.272142
1,73,23757.621941
1,75,22755.925687
1,78,22502.020548
1,79,22390.701628
1,107,21656.510097
1,115,21598.615170
1,116,21586.084480
1,118,21579.953915
1,119,21529.670423
1,120,21483.020215
1,122,21474.387588
1,125,21235.066754
2,59,25740.391256
2,69,23987.272142
2,71,23361.809234
2,74,22353.048545
2,79,22160.595850
2,92,21939.535044
2,104,21751.972417
2,107,21656.510097
2,112,21415.778404
2,121,21254.644116
2,122,21188.866483
3,59,25740.391256
3,63,24421.768797
3,67,23861.865374
3,69,23179.602802
3,72,22982.264939
3,74,22353.048545
3,79,22160.595850
3,81,21970.560050
3,88,21786.140751
3,98,21529.230535
3,99,21483.318393
3,110,21448.088167
3,112,21415.778404
3,117,21377.770518
3,120,21240.268213
3,122,21188.866483
3,129,20984.811660
3,131,20863.872309
4,59,25740.391256
4,61,25271.928108
4,63,24167.695193
4,66,23914.007020
4,67,23861.865374
4,69,23179.602802
4,71,23162.830179
4,72,22982.264939
4,74,22353.048545
4,79,22002.996916
4,81,21970.560050
4,85,21447.477725
4,106,21361.848723
4,108,21317.408696
4,110,21203.301456
4,111,21166.761929
4,116,20756.364075
4,118,20741.146365
5,59,25740.391256
5,60,25637.006265
5,61,24878.864001
5,63,24167.695193
5,66,23914.007020
5,67,23347.637232
5,69,23179.602802
5,71,23162.830179
5,72,22978.450399
5,74,22353.048545
5,78,21604.805717
5,85,21447.477725
5,93,21443.290822
5,105,21370.515347
5,106,21361.848723
5,107,20790.307621
5,116,20756.364075
5,118,20741.146365
5,122,20718.443595
5,133,20566.295225
6,57,25331.983737
6,59,25171.505604
6,61,24878.864001
6,62,23309.247993
6,65,22484.859717
6,74,22280.954375
6,78,21604.805717
6,84,21435.744620
6,96,21429.446686
6,102,20794.124890
6,104,20789.600434
6,109,20768.593733
6,116,20756.364075
6,118,20522.795005
6,119,20514.813713
6,122,20184.206772
7,54,26580.432550
7,56,25591.644798
7,57,25331.983737
7,59,25171.505604
7,61,24878.864001
7,62,23038.431546
7,63,22895.679182
7,65,22475.947042
7,73,21829.584432
7,78,21604.805717
7,84,21435.744620
7,88,21377.077135
7,90,21214.985318
7,92,21189.168911
7,97,21171.007508
7,98,20969.173382
7,99,20913.922274
7,102,20794.124890
7,104,20395.070163
7,114,20375.854866
7,116,20372.915729
7,119,20305.227691
7,120,20251.131245
7,122,20119.584664
7,123,19865.019787
8,54,26580.432550
8,56,25061.489225
8,59,24639.097604
8,62,23038.431546
8,63,22895.679182
8,65,22475.947042
8,69,22456.425020
8,73,21829.584432
8,75,21368.343762
8,81,21150.289961
8,86,21115.029040
8,98,20969.173382
8,99,20649.242293
8,104,20395.070163
8,110,20385.621137
8,114,20375.854866
8,116,20238.757628
8,119,20164.551278
8,120,19733.835341
9,54,25969.918568
9,56,25061.489225
9,58,24583.092829
9,61,23882.901881
9,62,23038.431546
9,63,22895.679182
9,65,22475.947042
9,69,22456.425020
9,73,21578.726801
9,74,21153.311308
9,79,20549.067105
9,98,20412.988531
9,104,20323.999846
9,108,19807.419765
9,111,19326.274608
9,117,19188.503723
10,54,23776.150087
10,62,22649.107501
10,65,22475.947042
10,69,22456.425020
10,70,22184.029293
10,72,22016.713038
10,73,21006.968270
10,79,20549.067105
10,80,20514.873952
10,96,20479.747256
10,98,20412.988531
10,101,20398.529344
10,102,20302.892756
10,108,19807.419765
10,110,19234.769070
10,111,19060.649065
11,54,23776.150087
11,62,22507.006462
11,63,22135.702459
11,68,21963.866779
11,71,21660.293927
11,73,21006.968270
11,77,20247.980216
11,100,19953.474338
11,108,19807.419765
11,110,19234.769070
11,111,18736.852229
12,54,23776.150087
12,61,22326.586529
12,63,22135.702459
12,66,22127.087735
12,68,21963.866779
12,69,21870.890321
12,70,21569.419047
12,72,21032.385779
12,73,20973.942784
12,77,20247.980216
12,79,20110.185040
12,92,19799.613314
12,107,19214.240853
12,111,18736.852229
13,54,23776.150087
13,57,23408.006454
13,60,23253.805449
13,61,22326.586529
13,63,22135.702459
13,64,22042.713444
13,65,21933.779962
13,66,21923.292478
13,67,21180.855958
13,69,20748.660787
13,70,20476.239875
13,76,20021.643672
13,77,19957.965465
13,92,19537.804211
13,98,19264.078648
13,107,19214.240853
13,108,18656.852116
14,54,23776.150087
14,56,23519.805456
14,57,23009.673095
14,59,22557.422583
14,61,22326.586529
14,63,21871.803388
14,67,21180.855958
14,69,19823.595440
14,92,19537.804211
14,98,19264.078648
14,106,19124.713367
14,107,19022.013963
14,108,18656.852116
15,54,23776.150087
15,56,23519.805456
15,57,23009.673095
15,58,22797.628379
15,59,22557.422583
15,61,22326.586529
15,63,21871.803388
15,67,21180.855958
15,68,20897.257021
15,69,19823.595440
15,71,19815.229325
15,92,19537.804211
15,94,19158.344982
15,105,19144.343173
15,106,18825.813393
15,108,18656.852116
16,52,24873.132183
16,53,24699.504335
16,54,23776.150087
16,55,23523.933898
16,56,23519.805456
16,57,23009.673095
16,58,22797.628379
16,59,22557.422583
16,61,22326.586529
16,62,21745.529999
16,64,21702.807035
16,67,21180.855958
16,68,20897.257021
16,69,19823.595440
16,71,19815.229325
16,92,19537.804211
16,94,19158.344982
16,105,19144.343173
16,106,18825.813393
16,108,18656.852116
17,52,24873.132183
17,53,24266.868955
