Generation,NV,TOC
1,48,26124.425828
1,51,24444.475511
1,52,24296.077672
1,54,20927.871708
1,62,19607.978193
1,71,18818.705540
1,76,16695.148123
1,79,16492.313965
1,83,16433.994197
2,48,26124.425828
2,49,24198.267999
2,51,24182.257486
2,53,23722.871092
2,54,20927.871708
2,57,20205.637576
2,62,19607.978193
2,71,18818.705540
2,76,16695.148123
2,79,16492.313965
2,82,16100.464106
2,95,15767.413486
3,48,26124.425828
3,49,24198.267999
3,51,23794.624291
3,52,23409.887347
3,54,20927.871708
3,57,19906.570895
3,62,19607.978193
3,64,19551.021568
3,71,18818.705540
3,76,16695.148123
3,79,16357.634161
3,82,16100.464106
3,85,15912.879464
3,95,15767.413486
4,48,26124.425828
4,49,24198.267999
4,51,21638.215569
4,54,20927.871708
4,56,20737.285657
4,57,19906.570895
4,62,19607.978193
4,64,19551.021568
4,71,18818.705540
4,74,18453.285715
4,76,16695.148123
4,78,16453.516978
4,79,16357.634161
4,82,16100.464106
4,83,16076.045100
4,85,15912.879464
4,89,15419.623214
5,48,26124.425828
5,49,24198.267999
5,51,19674.993814
5,56,19304.366966
5,57,18669.527224
5,66,17357.135005
5,76,16544.983025
5,77,16347.412583
5,82,15779.023648
5,89,15419.623214
6,48,26124.425828
6,49,24198.267999
6,51,19674.993814
6,56,19304.366966
6,57,18669.527224
6,66,17357.135005
6,70,16774.659123
6,76,16544.983025
6,77,16347.412583
6,80,16206.968752
6,82,15779.023648
6,89,15298.168119
6,91,14832.190512
7,48,26124.425828
7,49,23766.550809
7,50,19701.430325
7,51,19674.993814
7,53,19374.864162
7,54,17991.405834
7,65,17708.022997
7,66,17357.135005
7,69,16867.375587
7,70,16600.216934
7,72,16205.055982
7,74,15927.481785
7,80,15514.510093
7,85,15491.851606
7,86,14865.261664
7,90,14820.071852
8,48,26124.425828
8,49,23766.550809
8,50,19701.430325
8,51,19674.993814
8,52,19614.162061
8,53,19374.864162
8,54,17991.405834
8,60,17626.866785
8,62,17384.872156
8,66,17357.135005
8,68,16956.736010
8,69,16867.375587
8,70,16600.216934
8,72,16205.055982
8,74,15927.481785
8,80,15514.510093
8,81,15478.675008
8,84,14706.458951
8,88,14524.390159
9,48,21765.281494
9,50,19701.430325
9,51,19674.993814
9,52,19614.162061
9,53,19374.864162
9,54,17991.405834
9,60,17626.866785
9,62,17384.872156
9,65,16725.824397
9,67,16593.347314
9,69,16442.868015
9,71,16380.962241
9,72,16205.055982
9,74,15927.481785
9,80,15514.510093
9,81,15478.675008
9,83,14710.930566
9,84,14500.372282
9,85,14442.662151
9,90,14360.809019
10,48,21112.961786
10,50,19701.430325
10,51,19133.114476
10,52,18535.354690
10,54,17991.405834
10,55,17848.666506
10,60,17626.866785
10,61,17474.699713
10,62,17247.966023
