Individual{TOC=17652.64865384221, NV=43}
Individual{TOC=17604.592956681234, NV=44}
Individual{TOC=18305.681420433582, NV=42}
Individual{TOC=14663.659964115848, NV=57}
Individual{TOC=15180.540932475014, NV=52}
Individual{TOC=15382.073413693892, NV=51}
Individual{TOC=15403.78498764924, NV=49}
Individual{TOC=15730.742776546056, NV=48}
Individual{TOC=16494.94401898859, NV=47}
Individual{TOC=17512.611365633187, NV=45}
Individual{TOC=14474.420474095225, NV=61}
Individual{TOC=18702.490787337894, NV=41}
runTime = 1671110.245661ms
