Individual{TOC=14010.562057476085, NV=30}
Individual{TOC=13388.471466826097, NV=36}
Individual{TOC=13865.951594074826, NV=32}
Individual{TOC=14612.732591357608, NV=29}
Individual{TOC=13266.57604614872, NV=42}
Individual{TOC=13296.376158929585, NV=40}
Individual{TOC=13309.640021315718, NV=38}
Individual{TOC=13356.875587651786, NV=37}
Individual{TOC=13426.028065531615, NV=35}
Individual{TOC=13500.394160647269, NV=34}
Individual{TOC=13634.761138754513, NV=33}
Individual{TOC=13991.773283523191, NV=31}
runTime = 2455203.31413ms
