Individual{TOC=15789.912126488216, NV=36}
Individual{TOC=16289.293502291166, NV=35}
Individual{TOC=16473.34210286873, NV=34}
Individual{TOC=14593.893571358072, NV=49}
Individual{TOC=15169.420591079652, NV=44}
Individual{TOC=14571.934741961079, NV=53}
Individual{TOC=14831.684418151086, NV=48}
Individual{TOC=14967.304845471965, NV=45}
Individual{TOC=15471.735714102237, NV=39}
Individual{TOC=15355.46231561477, NV=41}
Individual{TOC=15312.125103197644, NV=42}
Individual{TOC=15661.62500305543, NV=37}
Individual{TOC=15296.488872028578, NV=43}
runTime = 1691726.738701ms
