Generation,NV,TOC
1,27,9103.198013
1,31,8897.130216
1,34,8478.944466
1,39,8274.840578
1,40,8196.098282
1,41,7826.088871
1,45,7690.134637
1,47,7337.610793
1,48,7281.037835
1,53,7055.552637
1,61,7010.004260
1,64,6716.794468
1,67,6678.296654
1,71,6277.133020
2,27,9103.198013
2,31,8897.130216
2,34,8478.944466
2,36,8382.552457
2,37,7982.036419
2,40,7599.723349
2,42,7597.911778
2,47,7337.610793
2,48,7281.037835
2,49,6806.994464
2,61,6694.542752
2,67,6678.296654
2,69,6104.783078
3,27,9103.198013
3,29,8922.648177
3,30,8901.254396
3,31,8430.854719
3,36,8201.420224
3,37,7982.036419
3,39,7913.380422
3,40,7583.953759
3,45,7105.312978
3,46,7047.486991
3,48,6810.275412
3,49,6806.994464
3,51,6785.040687
3,52,6745.093026
3,57,6584.233392
3,62,6476.753576
3,63,6444.711928
3,69,6104.783078
3,86,6094.198312
4,27,9103.198013
4,28,8620.564193
4,30,8269.260425
4,36,8201.420224
4,37,7982.036419
4,39,7913.380422
4,40,7583.953759
4,43,7459.998581
4,45,7105.312978
4,46,7047.486991
4,47,7035.692703
4,48,6665.721969
4,51,6662.428076
4,57,6584.233392
4,58,6437.679336
4,65,6280.510354
4,69,6104.783078
4,73,6058.458624
5,27,9098.420099
5,28,8620.564193
5,30,8269.260425
5,35,8151.240566
5,36,7631.119035
5,38,7583.879155
5,39,7520.812423
5,42,7518.712061
5,43,7459.998581
5,44,7382.572758
5,45,7002.363363
5,47,6901.749717
5,48,6665.721969
5,51,6662.428076
5,53,6475.093775
5,54,6440.021275
5,58,6201.544919
5,69,6104.783078
5,73,6058.458624
6,27,8812.376460
6,28,8367.074963
6,30,8269.260425
6,33,7540.641085
6,34,7456.362060
6,41,7178.789184
6,44,7102.891376
6,45,6898.852820
6,46,6636.844674
6,49,6513.671989
6,52,6419.770401
6,53,6337.922042
6,58,6201.544919
6,66,6061.717199
6,70,5867.143447
7,27,8666.778596
7,28,8367.074963
7,29,8100.722183
7,30,7920.387498
7,31,6807.803598
7,46,6636.844674
7,49,6513.671989
7,52,6419.770401
7,53,6337.922042
7,56,6287.361334
7,58,6201.544919
7,66,6061.717199
7,70,5867.143447
8,26,8460.959451
8,28,8367.074963
8,29,8100.599781
8,30,7751.262892
8,31,6807.803598
8,36,6613.132177
8,42,6455.812981
8,49,6188.037655
8,64,6117.711618
8,66,6061.717199
8,70,5867.143447
9,26,8460.959451
9,28,8367.074963
9,29,7750.312943
9,31,6807.803598
9,35,6692.012268
9,36,6613.132177
9,39,6561.371120
9,41,6406.922537
9,46,6389.061326
9,48,6367.483766
9,49,6188.037655
9,60,6102.736407
9,66,6061.717199
9,67,5928.679325
9,68,5923.545483
9,70,5867.143447
10,26,8460.959451
10,27,8442.717019
10,28,8015.535853
10,29,7750.312943
10,31,6807.803598
10,35,6692.012268
10,36,6613.132177
10,38,6493.013905
10,41,6406.922537
10,44,6334.922880
10,47,6309.209108
10,49,6188.037655
10,52,6180.009505
10,60,6102.736407
10,65,5953.072536
10,67,5928.679325
10,68,5923.545483
10,70,5867.143447
11,26,8460.959451
11,27,7879.296423
11,29,7526.771220
11,31,6807.803598
11,34,6725.536245
11,35,6692.012268
11,36,6574.887180
11,38,6484.580785
11,41,6345.201813
11,44,6334.922880
11,45,6167.528928
11,53,6107.433739
11,55,6056.024436
11,58,6006.165561
11,60,5951.622523
11,67,5928.679325
11,68,5923.545483
11,70,5867.143447
12,25,9283.654875
12,26,8460.959451
12,27,7879.296423
12,29,7526.771220
12,30,7259.320111
12,31,6807.803598
12,32,6516.883876
12,38,6484.580785
12,40,6375.596562
12,41,6345.201813
12,44,6334.922880
12,45,6167.528928
12,53,6107.433739
12,54,6027.075078
12,58,5995.790474
12,59,5982.120252
12,60,5951.622523
12,61,5924.826901
12,68,5923.545483
12,70,5867.143447
12,72,5823.535763
13,25,8543.417351
13,26,8460.959451
13,27,7879.296423
13,29,6566.042347
13,32,6516.883876
13,35,6346.299316
13,37,6306.908673
13,41,6299.367057
13,42,6297.661655
13,45,6167.528928
13,48,6011.446684
13,57,5994.522939
13,59,5982.120252
13,60,5873.992708
13,64,5812.496312
13,65,5776.287761
13,69,5758.110492
14,24,9277.606657
14,25,8543.417351
14,26,8460.959451
14,27,7879.296423
14,28,6681.949437
14,29,6566.042347
14,30,6508.413218
14,34,6419.723679
14,35,6329.191859
14,37,6197.563103
14,39,6124.443585
14,48,6011.446684
14,57,5994.522939
14,59,5982.120252
14,60,5873.992708
14,62,5800.005450
14,65,5776.287761
