Generation,NV,TOC
1,15,5324.530375
1,17,4331.815921
1,21,4080.985731
1,22,4062.283165
1,23,3692.448266
1,27,3602.893660
1,32,3569.565713
1,35,3410.072270
1,37,3244.390514
2,13,4964.574935
2,17,4331.815921
2,18,3605.100395
2,23,3022.852821
3,13,4964.574935
3,17,4331.815921
3,18,3605.100395
3,19,3358.991253
3,21,3079.372009
3,23,3022.852821
3,25,2981.117612
4,13,4964.574935
4,15,4326.714341
4,16,4048.410123
4,18,3250.987046
4,21,3079.372009
4,23,3022.852821
4,24,2962.477492
5,13,4964.574935
5,14,4765.227129
5,15,3739.400688
5,18,3250.987046
5,21,3061.061654
5,23,3022.852821
5,24,2962.477492
5,26,2804.783449
5,32,2730.758604
6,13,4964.574935
6,14,4647.797999
6,15,3739.400688
6,17,3285.704172
6,18,3238.083074
6,20,3140.588878
6,21,3061.061654
6,23,3022.852821
6,24,2962.477492
6,26,2804.783449
6,32,2730.758604
7,13,4964.574935
7,14,4647.797999
7,15,3739.400688
7,17,3285.704172
7,18,3235.007611
7,20,3140.588878
7,21,3061.061654
7,23,3022.852821
7,24,2962.477492
7,26,2804.783449
7,31,2723.828717
8,13,4964.574935
8,14,4647.797999
8,15,3739.400688
8,16,3520.113974
8,17,3285.704172
8,18,3235.007611
8,20,3140.588878
8,21,3061.061654
8,22,3004.840919
8,24,2842.981507
8,26,2804.783449
8,29,2673.234585
8,32,2660.186754
9,13,4044.663277
9,14,3479.858506
9,17,3285.704172
9,18,3025.945485
9,20,3016.289036
9,22,2968.146835
9,23,2859.014744
9,24,2842.981507
9,26,2804.783449
9,29,2673.234585
9,31,2672.624185
9,32,2660.186754
10,13,3961.682347
10,14,3479.858506
10,16,3072.471249
10,17,3026.827560
10,18,3025.945485
10,20,3016.289036
10,21,2862.611841
10,22,2834.884103
10,26,2804.783449
10,29,2673.234585
10,31,2672.624185
10,32,2660.186754
11,13,3739.239072
11,14,3479.858506
11,16,3072.471249
11,17,3013.757013
11,19,2991.168893
11,20,2862.792176
11,21,2862.611841
11,22,2834.884103
11,24,2823.023416
11,25,2790.868877
11,29,2673.234585
11,30,2645.066004
12,13,3709.604103
12,14,3479.858506
12,16,3072.471249
12,17,3013.757013
12,19,2867.653156
12,20,2862.792176
12,21,2862.611841
12,22,2774.940343
12,29,2673.234585
12,30,2645.066004
12,32,2636.447111
13,13,3709.604103
13,14,3479.858506
13,16,3072.471249
13,17,3013.757013
13,18,2979.096950
13,19,2867.653156
13,20,2862.792176
13,21,2862.611841
13,22,2774.940343
13,29,2673.234585
13,30,2645.066004
13,32,2636.447111
14,12,4385.452360
14,13,3673.281685
14,14,3479.858506
14,15,2994.077949
