Generation,NV,TOC
1,44,14949.073614
1,45,14422.551257
1,46,14148.617507
1,48,13929.318257
1,63,13164.840983
1,68,13034.787628
1,71,12991.526007
1,72,12897.752627
2,43,15144.599057
2,44,14949.073614
2,45,14422.551257
2,46,14071.303686
2,48,13929.318257
2,52,13813.859121
2,58,13796.614312
2,63,13164.840983
2,65,13124.365039
2,68,13034.787628
2,70,12820.920352
3,43,14719.598876
3,45,14354.446794
3,46,14071.303686
3,48,13929.318257
3,50,13564.306172
3,55,13491.335556
3,63,13164.840983
3,65,13124.365039
3,68,13034.787628
3,70,12820.920352
4,43,14719.598876
4,45,14354.446794
4,46,14071.303686
4,48,13929.318257
4,50,13564.306172
4,54,13490.883091
4,57,13401.933989
4,59,13196.560570
4,62,13108.841233
4,63,13100.784115
4,65,13000.821386
4,67,12970.144946
4,69,12755.449432
5,43,14719.598876
5,44,14479.785043
5,45,14354.446794
5,46,14071.303686
5,48,13772.091010
5,50,13564.306172
5,54,13490.883091
5,57,13401.933989
5,58,13366.547206
5,59,13196.560570
5,61,13083.625997
5,65,13000.821386
5,66,12738.272773
5,69,12658.193848
6,42,14730.730026
6,43,14401.015106
6,45,14224.726198
6,46,14071.303686
6,48,13772.091010
6,50,13564.306172
6,54,13490.883091
6,57,13401.933989
6,58,13107.540057
6,61,13083.625997
6,63,12733.805463
6,69,12658.193848
7,42,14730.730026
7,43,14348.287809
7,44,14302.896615
7,45,14224.726198
7,46,14071.303686
7,47,13750.121069
7,50,13564.306172
7,54,13490.883091
7,57,13401.933989
7,58,13107.540057
7,61,12980.817984
7,63,12733.805463
7,68,12723.346688
7,69,12602.654929
8,42,14537.567592
8,43,14348.287809
8,44,14229.804228
8,45,14224.726198
8,46,14071.303686
8,47,13750.121069
8,50,13564.306172
8,54,13490.883091
8,55,13477.377249
8,57,13337.921153
8,58,13107.540057
8,61,12980.817984
8,62,12962.010959
8,63,12733.805463
8,68,12723.346688
8,69,12586.001085
9,42,14537.567592
9,43,14210.466857
9,44,14039.915868
9,47,13750.121069
9,49,13711.303192
9,50,13564.306172
9,54,13490.883091
9,55,13477.377249
9,57,13111.443110
9,58,13107.540057
9,61,12980.817984
