Individual{TOC=5194.286365487083, NV=28}
Individual{TOC=5227.123781997824, NV=24}
Individual{TOC=5202.298492373928, NV=26}
Individual{TOC=5442.501988614587, NV=20}
Individual{TOC=7064.937147648799, NV=13}
Individual{TOC=5439.6371515608325, NV=21}
Individual{TOC=6223.478426065021, NV=15}
Individual{TOC=5735.034648417738, NV=17}
Individual{TOC=5402.020251865849, NV=23}
Individual{TOC=6310.06362305918, NV=14}
Individual{TOC=5679.594876971533, NV=18}
Individual{TOC=5788.4050491656235, NV=16}
runTime = 1335586.469457ms
