Individual{TOC=17439.934821122297, NV=35}
Individual{TOC=15106.355903563324, NV=53}
Individual{TOC=18342.287597631046, NV=34}
Individual{TOC=17069.936409175072, NV=36}
Individual{TOC=16055.441064232513, NV=40}
Individual{TOC=16258.72011647021, NV=39}
Individual{TOC=16326.94041338197, NV=38}
Individual{TOC=15994.492032789449, NV=45}
Individual{TOC=15594.212078517761, NV=47}
Individual{TOC=15840.823489844106, NV=46}
Individual{TOC=16524.873044423268, NV=37}
Individual{TOC=15199.212240984245, NV=49}
Individual{TOC=15105.581036713778, NV=54}
Individual{TOC=14977.691604783493, NV=56}
Individual{TOC=14971.78786293801, NV=59}
runTime = 1749772.423707ms
