Generation,NV,TOC
1,13,2996.700448
1,15,2979.294112
1,16,2846.991945
1,17,2737.430262
1,19,2680.013587
1,20,2619.003949
1,22,2557.857157
2,12,3063.090405
2,13,2996.700448
2,14,2924.019392
2,16,2442.256847
2,18,2415.841562
3,12,3063.090405
3,13,2994.457958
3,14,2886.543632
3,16,2442.256847
3,18,2415.841562
4,12,2849.971789
4,15,2362.622914
5,11,2978.195674
5,12,2849.971789
5,14,2659.403886
5,15,2362.622914
5,17,2343.228907
5,19,2314.424103
6,11,2978.195674
6,12,2737.782268
6,13,2608.408949
6,15,2362.622914
6,17,2343.228907
6,19,2314.424103
7,11,2978.195674
7,12,2480.283723
7,15,2362.622914
7,17,2343.228907
7,19,2314.424103
8,11,2978.195674
8,12,2480.283723
8,15,2345.822848
8,16,2306.618142
9,11,2978.195674
9,12,2480.283723
9,13,2441.517676
9,14,2343.680267
9,16,2306.618142
10,11,2978.195674
10,12,2410.928639
10,14,2325.499079
10,16,2306.618142
11,10,2933.419219
11,12,2410.928639
11,14,2325.499079
11,15,2293.422468
12,10,2933.419219
12,11,2608.687459
12,12,2410.928639
12,13,2273.907628
13,10,2716.652220
13,11,2608.687459
13,12,2410.928639
13,13,2273.907628
13,16,2219.424943
14,9,3041.060020
14,10,2716.652220
14,11,2396.164509
14,13,2273.907628
14,15,2237.477243
14,16,2219.424943
15,9,3041.060020
15,10,2716.652220
15,11,2396.164509
15,13,2273.907628
15,15,2237.477243
15,16,2219.424943
16,9,3041.060020
16,10,2522.736064
16,11,2396.164509
16,13,2273.907628
16,15,2237.477243
16,16,2219.424943
17,9,3041.060020
17,10,2522.736064
17,11,2396.164509
17,12,2343.288477
17,13,2247.400377
17,14,2234.174772
17,15,2190.943880
18,9,2893.199579
18,10,2522.736064
18,11,2386.407457
18,12,2220.712868
18,13,2113.192784
19,9,2893.199579
19,10,2445.850516
19,11,2386.407457
19,12,2220.712868
19,13,2113.192784
20,9,2893.199579
20,10,2435.850294
20,11,2378.601013
20,12,2220.712868
20,13,2113.192784
21,9,2772.879573
21,10,2411.418749
21,11,2378.601013
21,12,2220.712868
21,13,2113.192784
22,9,2681.959836
22,10,2411.418749
22,11,2257.296832
22,12,2220.712868
22,13,2113.192784
23,9,2681.959836
23,10,2411.418749
23,11,2257.296832
23,12,2220.712868
23,13,2113.192784
24,9,2681.959836
24,10,2411.418749
24,11,2257.296832
24,12,2220.712868
24,13,2093.014095
25,9,2681.959836
25,10,2349.112581
25,11,2257.296832
25,12,2173.309662
25,13,2089.934508
26,9,2679.960241
26,10,2349.112581
26,11,2257.296832
26,12,2173.309662
26,13,2088.821477
27,9,2421.324769
27,10,2344.734056
27,11,2249.626836
27,12,2150.010774
27,13,2068.029810
28,9,2421.324769
28,10,2344.734056
28,11,2249.626836
28,12,2150.010774
28,13,2068.029810
29,9,2421.324769
29,10,2333.958968
29,11,2249.626836
29,12,2150.010774
29,13,2068.029810
30,9,2421.324769
30,10,2333.958968
30,11,2249.626836
30,12,2150.010774
30,13,2068.029810
31,9,2351.791242
31,10,2333.958968
31,11,2249.626836
31,12,2150.010774
31,13,2068.029810
32,8,2859.466094
32,9,2351.791242
32,10,2269.263477
32,11,2249.626836
32,12,2150.010774
32,13,2068.029810
33,8,2759.254109
33,9,2351.791242
33,10,2269.263477
33,11,2219.911887
33,12,2150.010774
33,13,2068.029810
34,8,2759.254109
34,9,2317.143749
34,10,2201.865124
34,12,2150.010774
34,13,2068.029810
35,8,2759.254109
35,9,2317.143749
35,10,2201.865124
35,12,2148.429822
35,13,2068.029810
36,8,2614.627081
36,9,2317.143749
36,10,2201.865124
36,12,2120.914620
36,13,2068.029810
37,8,2521.808850
37,9,2317.143749
37,10,2180.273730
37,11,2159.127758
37,12,2120.914620
37,13,2068.029810
38,8,2521.808850
38,9,2303.910725
38,10,2180.273730
38,11,2159.127758
38,12,2120.914620
38,13,2068.029810
39,8,2521.808850
39,9,2303.910725
39,10,2160.949858
39,11,2159.127758
39,12,2120.914620
39,13,2065.288795
40,8,2432.109190
40,9,2285.492226
40,10,2160.949858
40,11,2159.127758
40,12,2094.430532
40,13,2065.288795
41,8,2364.994042
41,9,2285.492226
41,10,2160.949858
41,11,2159.127758
41,12,2094.430532
41,13,2053.478389
42,8,2339.763913
42,9,2223.700230
42,10,2160.949858
42,11,2142.805202
42,12,2094.430532
42,13,2053.478389
43,8,2339.763913
43,9,2223.700230
43,10,2115.607139
43,11,2097.046857
43,12,2086.658634
43,13,2053.478389
44,8,2339.763913
44,9,2223.700230
44,10,2115.607139
44,11,2097.046857
44,12,2086.658634
44,13,2049.238929
45,8,2339.763913
45,9,2223.700230
45,10,2115.607139
45,11,2097.046857
45,12,2071.414446
45,13,2047.891682
46,8,2339.763913
46,9,2223.700230
46,10,2115.607139
46,11,2097.046857
46,12,2071.414446
46,13,2047.891682
47,8,2270.704992
47,9,2220.288607
47,10,2115.607139
47,11,2097.046857
47,12,2064.500115
47,13,2047.891682
48,8,2255.756636
48,9,2220.288607
48,10,2115.607139
48,11,2081.290630
48,12,2064.500115
48,13,2046.298045
49,8,2255.756636
49,9,2205.920037
49,10,2115.607139
49,11,2081.290630
49,12,2064.500115
49,13,2046.298045
50,8,2255.756636
50,9,2205.920037
50,10,2115.607139
50,11,2081.290630
