Generation,NV,TOC
1,15,6051.558751
1,16,5622.516147
1,18,5516.251140
1,20,5091.259054
1,21,5083.342187
1,26,4702.613062
1,28,4575.985004
2,15,5833.651927
2,16,5622.516147
2,17,5428.647333
2,19,5298.466420
2,20,5091.259054
2,21,5083.342187
2,25,4604.502825
2,27,4569.989100
2,29,4552.242359
2,33,4489.194346
3,15,5753.676255
3,16,5612.801935
3,17,5367.522511
3,19,5298.466420
3,20,5091.259054
3,21,4815.242769
3,25,4604.502825
3,27,4569.989100
3,29,4552.242359
3,33,4489.194346
3,34,4460.933175
4,15,5753.676255
4,16,5487.007307
4,17,5367.522511
4,18,5306.156585
4,19,5282.950933
4,20,5087.692925
4,21,4815.242769
4,25,4604.502825
4,27,4569.989100
4,29,4552.242359
4,32,4466.114042
4,34,4460.933175
5,14,5591.761745
5,15,5556.097861
5,16,5238.690825
5,18,5107.860745
5,19,4967.711024
5,20,4751.289305
5,24,4553.283663
5,28,4513.735480
5,31,4459.645593
5,34,4419.014693
6,14,5591.761745
6,15,5556.097861
6,16,5238.690825
6,17,5195.569402
6,18,5107.860745
6,19,4967.711024
6,20,4751.289305
6,24,4553.283663
6,28,4513.735480
6,31,4459.645593
6,32,4411.955789
7,14,5439.508443
7,16,5238.690825
7,17,5109.357943
7,18,5107.860745
7,19,4866.230959
7,20,4751.289305
7,22,4716.286864
7,24,4553.283663
7,27,4551.898023
7,28,4513.735480
7,31,4459.645593
7,32,4411.955789
7,34,4382.699410
8,13,6109.499770
8,14,5439.508443
8,15,5403.774359
8,16,5233.822926
8,17,5003.946831
8,19,4866.230959
8,20,4751.289305
8,22,4444.967362
8,30,4420.312163
8,32,4347.213550
8,33,4340.725725
9,13,6093.652640
9,14,5439.508443
9,15,5403.774359
9,16,5233.822926
9,17,5003.946831
9,19,4866.230959
9,20,4751.289305
9,21,4505.990812
9,22,4444.967362
9,30,4256.970077
10,13,6093.652640
10,14,5439.508443
10,15,5403.774359
10,16,5143.906773
10,17,5003.946831
10,18,4944.666188
10,19,4866.230959
10,20,4751.289305
10,21,4440.367321
10,28,4429.158923
10,30,4256.970077
10,31,4255.467731
11,13,6093.652640
11,14,5393.770985
11,15,5353.360226
11,16,5143.906773
11,17,4983.398836
11,18,4944.666188
11,19,4866.230959
11,20,4507.172387
11,21,4440.367321
11,27,4386.488233
11,30,4256.970077
11,31,4255.467731
12,13,6007.726989
12,14,5393.770985
12,15,5290.681241
12,16,5143.906773
12,17,4983.398836
12,18,4944.666188
12,19,4866.230959
12,20,4490.243080
12,21,4440.367321
12,24,4439.308665
12,26,4379.198319
12,27,4315.909025
12,28,4305.987068
12,30,4256.970077
12,31,4255.467731
12,32,4207.769217
13,13,6007.726989
13,14,5349.010382
13,15,5213.516599
13,16,5043.426992
13,17,4918.702224
13,19,4567.717154
13,20,4486.351887
13,21,4386.009170
13,26,4368.820343
13,27,4311.912753
13,28,4281.239258
13,29,4242.747721
13,31,4225.345029
13,32,4207.769217
14,13,5778.488359
14,14,5349.010382
14,15,5184.250930
14,16,5043.426992
14,17,4918.702224
14,18,4763.040222
14,19,4567.717154
14,20,4486.351887
14,21,4386.009170
14,26,4368.820343
14,27,4311.912753
14,28,4281.239258
14,29,4209.766084
14,32,4207.769217
15,13,5571.787218
15,14,5346.080630
15,15,5184.250930
15,16,4941.275105
15,17,4842.398638
15,18,4757.117711
15,19,4567.717154
15,20,4486.351887
15,21,4386.009170
15,24,4299.770474
15,28,4281.239258
15,29,4197.918305
16,13,5571.787218
16,14,5346.080630
16,15,4975.054943
16,16,4941.275105
16,17,4842.398638
16,18,4757.117711
16,19,4567.717154
16,20,4413.006043
16,21,4386.009170
16,23,4351.938082
16,24,4299.770474
16,28,4281.239258
16,29,4197.918305
16,30,4185.031463
17,13,5571.787218
17,14,5009.890451
17,15,4963.996833
17,16,4941.275105
17,17,4842.398638
17,18,4757.117711
17,19,4510.996617
17,20,4413.006043
17,21,4386.009170
17,23,4351.938082
17,24,4299.770474
17,28,4281.239258
17,29,4197.918305
17,30,4185.031463
18,13,5571.787218
18,14,5009.890451
18,15,4806.995089
18,18,4754.725521
18,19,4501.471653
18,20,4357.722613
18,23,4334.751710
18,24,4278.788894
18,27,4276.732008
18,29,4158.573049
19,13,5539.505553
19,14,5009.890451
19,15,4806.995089
19,18,4624.783141
19,19,4501.471653
19,20,4357.722613
19,23,4323.715759
19,24,4278.788894
19,27,4276.732008
19,29,4158.573049
20,12,5838.789693
20,13,5074.662693
20,14,4981.452325
20,15,4806.995089
20,18,4624.783141
20,19,4501.471653
20,20,4357.722613
20,23,4323.715759
20,24,4263.312179
20,27,4214.924547
20,28,4211.203317
20,29,4158.573049
21,12,5838.789693
21,13,5074.662693
21,14,4981.452325
21,15,4806.995089
21,16,4732.865797
21,18,4624.783141
21,19,4501.471653
21,20,4357.722613
21,23,4323.715759
21,24,4263.312179
21,26,4261.732086
21,27,4214.924547
21,28,4211.203317
21,29,4158.573049
22,12,5454.423757
22,13,5074.662693
22,14,4981.452325
22,15,4806.995089
22,16,4732.865797
22,18,4624.783141
22,19,4501.471653
22,20,4357.722613
22,23,4323.715759
22,24,4263.312179
22,26,4223.554521
22,27,4214.924547
22,28,4211.203317
22,29,4158.573049
23,12,5454.423757
23,13,5074.662693
23,14,4923.529052
23,15,4694.862086
23,18,4479.507528
23,20,4324.418582
23,22,4194.213632
23,26,4178.595560
23,29,4158.573049
24,12,5046.302011
24,14,4923.529052
24,15,4694.862086
24,17,4656.668086
24,18,4479.507528
24,20,4324.418582
24,22,4194.213632
24,26,4178.595560
24,27,4162.740382
24,28,4141.435736
25,12,5046.302011
25,13,4971.174009
25,14,4923.529052
25,15,4694.862086
25,17,4582.597536
25,18,4479.507528
25,20,4324.418582
25,22,4194.213632
25,26,4158.422544
25,28,4141.435736
26,12,5046.302011
26,13,4853.062354
26,15,4694.862086
26,17,4582.597536
26,18,4479.507528
26,20,4324.418582
26,22,4194.213632
26,26,4158.422544
26,28,4141.435736
27,12,4979.229286
27,13,4853.062354
27,15,4694.862086
27,17,4582.597536
27,18,4479.507528
27,20,4324.418582
27,22,4194.213632
27,26,4158.422544
27,28,4141.435736
27,31,4121.968590
28,12,4652.604924
28,13,4608.671122
28,17,4546.321418
28,18,4465.877464
28,20,4309.396530
28,22,4194.213632
28,25,4131.716387
28,26,4119.743565
28,31,4091.332331
29,12,4652.604924
29,13,4608.671122
29,14,4590.680394
29,17,4528.628925
29,18,4465.877464
29,20,4309.396530
29,21,4229.392786
29,22,4194.213632
29,25,4131.716387
29,26,4119.743565
